,PlayId,A,Dis,Orientation,Quarter,Down,Distance,Yards,Week,GameWeather,Temperature,Humidity,WindSpeed,WindDirection,YardLine_std,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_Invd_1,P_Invd_2,P_Invd_3,P_Invd_4,P_Invd_5,P_Invd_6,P_Invd_7,P_Invd_8,P_Invd_9,P_Invd_10,P_Invd_11,P_Invd_12,P_Invd_13,P_Invd_14,P_Invd_15,P_Invd_16,P_Invd_17,P_Invd_18,P_Invd_19,P_Invd_20,P_Invd_21,P_Invd_22,Sx_1,Sx_2,Sx_3,Sx_4,Sx_5,Sx_6,Sx_7,Sx_8,Sx_9,Sx_10,Sx_11,Sx_12,Sx_13,Sx_14,Sx_15,Sx_16,Sx_17,Sx_18,Sx_19,Sx_20,Sx_21,Sx_22,Sy_1,Sy_2,Sy_3,Sy_4,Sy_5,Sy_6,Sy_7,Sy_8,Sy_9,Sy_10,Sy_11,Sy_12,Sy_13,Sy_14,Sy_15,Sy_16,Sy_17,Sy_18,Sy_19,Sy_20,Sy_21,Sy_22,Mx_1,Mx_2,Mx_3,Mx_4,Mx_5,Mx_6,Mx_7,Mx_8,Mx_9,Mx_10,Mx_11,Mx_12,Mx_13,Mx_14,Mx_15,Mx_16,Mx_17,Mx_18,Mx_19,Mx_20,Mx_21,Mx_22,My_1,My_2,My_3,My_4,My_5,My_6,My_7,My_8,My_9,My_10,My_11,My_12,My_13,My_14,My_15,My_16,My_17,My_18,My_19,My_20,My_21,My_22
13490,20180923040239,3.38,0.39,108.3,1,1,10,3,3,0.0,89.0,61.0,10.0,90.0,20,18.503040290719795,18.47732664646052,14.661599503464828,12.580226548039589,12.25765067213126,10.153038953929013,9.375227997227586,7.8366383098877295,7.76739982233437,7.41081641926178,7.001864037526008,6.209452471836789,6.080402947173815,5.892919480189763,5.706645249180995,5.5032444975668655,5.44944951348299,5.372643669554126,3.5963453671748487,2.910841802640604,0.9482615672903764,0.0,-1.0,0.0540451722683406,0.0541203832747936,0.0682053823502463,0.0794898244623291,0.0815817016448004,0.0984926783535111,0.1066640726279634,0.127605736089449,0.1287432117405108,0.1349378993387092,0.1428191114024164,0.1610447949373215,0.1644627845700262,0.1696951745839565,0.1752343025253791,0.1817109889342781,0.1835047737438079,0.1861281077818045,0.2780600576149786,0.3435432317526972,1.054561351523994,8.528479637042466,6.5251423363825705,5.739970268886007,5.59202664646953,5.063665687661886,4.203187127787766,4.049747975237144,3.925679515417911,3.9042887327597247,3.661674364181114,3.5489484805275557,3.3930196898122222,3.1373820503978416,3.023940494060363,2.99673421317382,2.647430498698949,2.249387906707647,1.07074565511398,0.9064183530941734,0.0,-1.2191352291867577,-2.0252929458847606,2.6488884509533586,2.564500817505369,0.9522005846088852,0.4696397553226439,0.3650058054969398,0.232062351736844,0.0839507552992453,0.0072135301470668,0.0,-0.0878475507580471,-0.157130360602432,-0.2748919161974048,-0.2821711711537645,-0.6130721642126746,-0.7737410336619159,-0.8188794114648428,-0.950410717797804,-1.0865096385214523,-1.4202514220760325,-1.432104833061462,-1.4728584382116514,-1.7268547575813755,929.5879535098323,691.0192157322122,642.1952444794315,599.1916619026083,565.5540750852377,465.1709029838309,462.4550115811154,442.92436347974376,440.7349822899278,406.2447499738192,389.41894360473486,369.637508509578,349.7910381173409,318.244274095232,317.237141395525,314.37889916936075,251.3269668209608,174.20532678718786,167.6538438439046,0.0,-16.728799283135515,-127.0757020887973,282.2569346056082,239.82215213359007,112.41918713416462,102.75537673760158,33.588020411410525,32.99021350244465,30.367595014839,18.8185261628208,18.444855092590387,1.6765056098641369,0.0,-9.618612630190896,-30.742295680245533,-55.63736914751358,-86.86113701975825,-100.30542200532103,-111.4211670569773,-119.77837281417294,-154.92409177642963,-155.56277744787624,-165.1587453105868,-183.63057390941972
13585,20180923060533,3.57,0.28,254.16,1,0,1,0,3,0.5,90.0,58.0,7.0,90.0,99,9.870491375813064,7.567621819303606,6.902992104877428,6.811314116967451,6.417670917085113,5.757099964391803,5.159738365460022,4.938309427324301,4.45405433285225,4.441013397863153,3.502185032233455,3.4869040709489103,3.129217154497276,3.0984028143545266,2.8245353600194223,2.722223356008833,2.666477076593765,2.5978837541352826,2.4145600013252984,2.21948192153034,0.8309632964217012,0.0,-1.0,0.1013120787938104,0.132141909820227,0.1448647173293784,0.1468145475054411,0.1558197690283248,0.1736985645872214,0.1938082765386194,0.2024984490576616,0.2245145490534751,0.2251738309281305,0.2855360270220412,0.2867873562486233,0.3195687453530705,0.322746931214728,0.3540405314639515,0.3673467857781304,0.3750266629996417,0.384928693752448,0.4141541313742968,0.4505555960151713,1.2034225871421826,5.739318864107706,5.191968558926929,5.104572616649696,4.771026692597488,4.600729205483543,4.37860094532182,4.130202978127204,4.102701824104246,3.703230486509052,3.448069990693382,3.30675035347368,3.1798652236344624,2.817885857042974,2.775314146546809,2.6716193044691283,2.622786447927804,2.398792561729283,2.362032235725338,2.324544282900656,2.2312894267252235,1.3385635134047846,0.0,2.950368318185819,2.8933256511139374,1.9809815975496283,1.851122649618525,1.7818575814796669,1.168381329017538,1.0775334418452889,1.0272722403768182,0.9433081955902004,0.6420740049831858,0.3017162852816255,0.1993364874470374,0.0452646540774897,0.0,-0.0223157133852911,-0.3265341296016202,-0.541272655687485,-0.8939893146852196,-0.9352145592304876,-0.9495437940358163,-1.085285805944507,-1.3409493886193269,584.6868034690483,571.7403314738135,557.7923866438382,549.3535184789001,521.3563933656146,518.486186212311,488.8421632509831,463.5841947099189,395.30465827627927,392.8073869142857,361.14731775066144,361.1237815036045,307.8205955344968,301.5612732103039,292.20231236825725,280.0747751293788,254.40577952777875,244.0185258847808,236.5452774120804,235.4585953946868,96.2762163560344,0.0,334.7274460229181,322.81529988071907,225.32393375941265,225.06197557766748,213.13918330046792,127.74188759053445,114.08951554647936,113.5190027438118,102.78484466966997,52.57327402192131,2.419115479577343,0.0,-1.838141315281547,-8.958469608313635,-14.673424002066554,-78.14851941215096,-79.54593906102201,-91.18563168073337,-110.309838459774,-136.4664549760947,-152.76137991669222,-204.37951652612784
13594,20180923061239,1.85,0.73,187.24,2,1,10,4,3,0.5,90.0,58.0,7.0,90.0,37,22.096409210548217,21.378262324145997,13.872887226529306,13.278512717921386,11.66919020326604,11.599482747088349,9.199739126736148,8.828459661798313,8.64002314811714,7.877372658443937,7.389722592898869,6.80009558756346,6.57181862196455,6.105120801425637,5.868875531138826,5.6034632148342,5.304790288032127,5.096596903817292,4.78167334727081,3.379659746187474,2.2268587741480133,0.0,-1.0,0.0452562219712435,0.0467764865468291,0.0720830482992528,0.0753096390569666,0.0856957494548434,0.0862107407548854,0.1086987344123503,0.1132700423752409,0.1157404306512677,0.1269458794650367,0.1353230770747669,0.1470567563533779,0.152164881218384,0.1637969227024115,0.1703903915995906,0.1784610626786436,0.1885088657050308,0.1962093567280181,0.2091318095935516,0.2958877742435699,0.4490630531263015,0.0,-0.6005593079756948,-0.6984331902403209,-1.737400019045432,-1.9696161128977,-2.498223436177041,-2.5300907144615854,-2.7901180145019486,-3.030821561756442,-3.140157263744789,-3.160562497860439,-3.334587644016202,-3.55577709377676,-3.6959792067188495,-4.371512263916904,-4.611730567192847,-4.896649301542052,-4.930680435562278,-5.445892131231284,-5.7205478021374505,-5.813576595071126,-6.037608706039395,0.0,-3.570752561253878,-3.5724882787027807,-4.0106650916174535,-4.717728372401366,-4.740056624321879,-5.687688995940188,-5.924997814854308,-6.262770413841328,-6.428321008945995,-6.558833498745873,-6.697547918957849,-6.776418012998788,-7.0845777805133086,-7.106806232502404,-7.365692934974842,-7.446473232550644,-7.896135027372091,-7.994281682140373,-8.114150079510186,-8.31348878709501,-8.429591880888735,25.90765399626514,0.0,-22.33901766891887,-59.19055776999738,-157.8469113411129,-180.98413830661664,-235.2950862729376,-250.7000338664429,-254.2542207232701,-257.9059478244221,-285.8133885017889,-288.69884690644784,-331.4162003757401,-349.59615656443793,-416.5477224944988,-438.5334926290096,-506.3786996702838,-519.5556197528488,-544.21144612105,-546.4482313469565,-548.6779216765277,-579.5984239239061,0.0,-218.566379645682,-289.08490148114294,-399.3233665994401,-418.1357117013098,-444.9050727998572,-517.7911658990328,-553.7740225546204,-596.3730246395667,-614.3662950669229,-639.2612847565949,-644.4787538264559,-645.7770471214169,-671.6281705200508,-688.7161929773492,-717.8902536382126,-740.9968582293114,-777.4115573065848,-802.9550424915774,-829.9206105931426,-868.1325453555513,-890.0205873813356
13608,20180923062505,4.09,0.43,93.85,3,0,1,1,3,0.5,90.0,58.0,7.0,90.0,99,8.246235504762156,8.000531232362015,7.9434564265186225,7.926468318236062,5.680325694887576,5.299528280894445,5.268491245128917,5.19596959190486,5.08835926404573,5.071419919509715,4.9776500479644,4.860966981990306,4.6341558023010005,4.558003949098777,4.4759133146208265,4.469999999999999,4.1988808032617495,4.090293388010207,3.660491770240711,2.9185270257443263,1.4013208055259858,0.0,-1.0,0.1212674558497032,0.124991700045494,0.1258897822692872,0.1261595908608309,0.1760462434222782,0.1886960399107865,0.189807660955035,0.1924568614793214,0.1965270037172856,0.1971834349888888,0.2008980121872866,0.2057203852042116,0.2157890331402904,0.219394281173829,0.2234180891603603,0.2237136465324385,0.2381587015337958,0.2444812401309107,0.2731873373216847,0.342638595147141,0.7136124690767365,8.16965689324459,7.741685347501674,6.77076712971491,6.768182503401874,5.7531082724119855,5.7013816021217085,5.688767157729796,5.417566568515729,5.334952603307556,5.179509425683173,4.860888644520846,4.765485027918031,4.242379729384837,4.187750271224535,4.039784959580205,4.033286251597349,3.826420426525887,3.5921640044525383,3.517267375336835,3.1801998510025467,1.1112749159618742,0.0,4.9132596136491,4.522153506583325,3.807680144793769,3.7542613408688905,3.494854987086569,3.3130223105778382,3.096085666037948,2.928089805762909,2.6676731764324417,2.078794542272718,1.612672123710709,1.5345499979036603,1.4571531330212275,1.4055633231989957,1.0199752698080713,0.3605741181966801,0.2191446645826553,0.029726546100609,0.0,-0.5726968676259743,-1.8701392706759223,-2.0000398263750943,787.8333393358766,770.8260168592939,715.1896239952455,690.8919843987271,617.4439889196162,589.6968094604472,575.7654014797449,551.5088114055898,532.0906540607923,528.33344381343,500.6575579743757,476.4379861020923,413.4129634920839,405.16567819767454,389.5062866432783,381.9698926495141,353.96006691323475,317.50647650586484,307.12989242085627,251.43933728962975,72.78456212068102,0.0,525.4641074150402,494.29739497874914,485.9806637165022,392.5908081787457,378.64095169652455,366.12412567739136,349.8810384197546,331.27221691735895,316.8735053679157,231.1128432954156,162.63132580895524,149.59695488634273,139.80716828051652,132.52954280026498,78.58021977355119,0.0,-7.902782625476618,-13.886098010412384,-27.91741968520148,-101.1943066918628,-219.17627466753447,-238.03486669403367
13747,20180923100658,3.49,0.49,257.55,1,1,1,1,3,0.0,80.0,50.0,5.0,225.0,99,16.534521462685277,16.332176829804414,9.360624979134675,9.118069971216496,8.42743139989879,7.731752712031089,7.354352452799633,7.087623014805463,6.197886736622415,6.018180788244903,5.709290673980431,5.701377026648911,5.511778297428159,5.500445436507844,5.298537534074852,5.078789225789939,5.050158413356958,4.759180601742282,4.690042643729368,3.7790210372529063,1.023962889952564,0.0,-1.0,0.0604795247480718,0.0612288251848406,0.1068304736306659,0.1096723323199705,0.1186601174839595,0.1293367800607406,0.1359739020420925,0.1410910255682451,0.1613453169595928,0.1661631704307162,0.1751531069450375,0.1753962236361289,0.1814296486610516,0.1818034578368413,0.1887313232319311,0.1968973224803325,0.198013590495526,0.2101202042288353,0.2132176775273055,0.2646187968106503,0.9765978921817428,9.23755095810193,7.465932252713026,6.985032475455461,6.748778980317544,6.718209573623541,6.623124362926222,6.526466047530539,6.471861686055897,5.5387783948797935,5.336029174615902,4.91629104168761,4.673315282684277,4.4155187072241775,4.201373896294027,3.916284056801468,3.812574105637873,3.768139754653794,3.753575931838549,3.5400669560117355,3.478837069297069,2.827464225234093,0.0,0.4641860907854358,0.4004327819443321,0.0,-0.533222449902203,-0.5399796493336011,-0.6039842727951685,-0.6291385774754459,-0.7688026586090397,-0.9758988575633518,-1.0580058963945815,-1.5555298856349504,-1.6681944270624451,-1.6807846165510556,-1.7415763523237544,-1.7575586340998135,-2.1909003038045345,-2.767393845187111,-3.087541974564583,-3.1460252107769238,-3.2534064449234896,-3.968929199498252,-4.054401743096723,936.6706694211082,776.228839652236,729.2855426570911,702.6286849896621,679.1061105849734,678.6980313771136,660.4357278616208,656.3525485501747,560.7013393993369,537.6317614578275,501.21428398116313,457.8548392689587,431.2670842197979,406.01825903886936,405.1775295259339,394.0542767951674,380.6821321643309,345.29758016069763,332.36538100444943,278.7324854226956,186.23395428726508,0.0,59.91925652916251,36.48035603250341,0.0,-47.33138264931352,-57.34555989076443,-63.68045413774815,-65.62501571373637,-78.5999228253848,-99.05721032525712,-119.45339477925016,-152.57839946937654,-162.6828791777349,-163.83342894062608,-196.7126094480618,-218.0014255379481,-288.2278401281101,-289.4104877028167,-367.9061888015957,-377.7691108132286,-380.2965581827348,-388.0259825663404,-390.1554690190076
13808,20180923111385,2.93,0.51,264.57,2,0,1,3,3,0.0,73.64604810996563,0.0,7.0,-1.0,61,20.3914124081683,19.85274288354131,17.839632843755503,11.845577233718917,11.48004355392435,6.577324684094588,6.179595456014906,6.063695243001576,5.894751903176246,5.682411459934941,5.283341745524328,5.051821453693707,4.810509328543078,4.637682610959912,4.480714228780947,4.384620850199033,3.94182698757822,3.9275946837727536,3.89724261497793,3.552027589982934,1.2738916751435407,0.0,-1.0,0.0490402518463813,0.0503708734791019,0.0560549652987973,0.0844196935505565,0.0871076834598035,0.1520374997479171,0.1618228906920841,0.1649159398560064,0.1696424237059364,0.1759816245357651,0.1892741465848066,0.1979484051774705,0.207878195779918,0.2156249325119338,0.2231787052110365,0.2280698911411249,0.2536894701749404,0.2546087568891971,0.2565916723164188,0.2815293447663802,0.7849961025040226,9.673611870762858,8.21681028028082,8.187788162776165,7.843453258660929,7.166733945215912,6.8511886666701045,6.144522224315486,5.010213984372969,4.958023881396815,4.9152252721578575,4.836216434121193,4.79539809760888,4.58034625151783,4.556863576697995,4.551844658656909,3.9644322239017695,3.632078561570083,3.3072103389919656,3.1513636374619383,3.0565624545233794,1.392509099627994,0.0,2.873188867830112,1.8267291546712865,1.8056984976989945,1.3961207753190656,1.1217354031294096,1.1026703148258077,1.0629134656547197,0.941285424116348,0.7654785937763611,0.7494278733910205,0.6271352523640166,0.6237678904231223,0.6122279687203291,0.6117175727067237,0.5847828790424494,0.0,-0.1678128509664055,-0.204485494769583,-0.4262697491303743,-1.0875129919939632,-1.5237543640999944,-1.829777371020956,964.339781084452,848.5545283490819,810.4639921193699,790.0778086395092,766.0292358840702,681.2887420801572,616.0380529281573,502.9711362805928,498.0382621194515,495.2762821611902,491.6512686825776,485.89664967756414,468.4687997161468,442.8980867864759,440.15253883894064,383.185672277788,359.93773558440284,300.3586162677519,280.6801107967974,223.04571043835452,148.26863752632477,0.0,339.7602268641924,182.07880297283967,180.7376695402473,171.07327654524096,140.12685039611574,124.96062692869262,117.12561835401908,92.76011322399728,86.40948942761644,77.02343002198654,70.24995253208286,65.07534600024951,63.70239286133988,60.59817527964479,59.66617590279853,0.0,-40.02910749800471,-46.23993049258051,-71.36082795022718,-104.82693456261627,-154.9820317392167,-164.75416758859498
13818,20180923112522,2.71,0.45,354.49,3,1,1,1,3,0.0,73.64604810996563,0.0,7.0,-1.0,99,17.007351351694947,16.705909134195597,11.152923383579743,10.261817577797798,8.791729067709037,7.714149337418872,5.210345477988957,5.173596428017941,5.121913704856803,5.114000391083281,5.096518419470297,4.909175083453422,4.722382873084307,4.5769859077781705,4.424172238961767,4.4132187799836,4.112055447096978,3.9910399647209727,3.819646580509772,3.6067159577654575,0.3940812099047668,0.0,-1.0,0.0587981032037854,0.059859058969325,0.0896625903009683,0.0974486237373361,0.1137432685082255,0.1296319213253131,0.1919258529447784,0.1932891391729815,0.1952395252289705,0.1955416354178599,0.1962123782737028,0.2037002109316779,0.2117575018534816,0.2184843956588529,0.2260309829697482,0.2265919841852291,0.2431873822873615,0.2505612594310148,0.2618043263747557,0.2772605360970954,2.537548035445939,9.136311244933442,6.719252479247273,6.187894631495233,5.883388527475945,5.608929282760371,5.468290829861784,5.231910113754589,5.208135544717136,5.068980568840905,5.031755620513901,5.013909681551508,4.813452156190442,4.651828398743916,4.616048113715253,4.54112374943528,4.41453155070475,3.604111428199845,3.534116730266727,3.4257996466394216,3.1408962139428063,1.575791376947686,0.0,2.8311486819532488,2.593207199999068,2.4766671106211358,2.4319894279578183,2.3204866841539102,2.092239326380941,2.03831901500201,1.8005134390156583,1.447423728958482,1.3943704373463914,1.3006725646350896,1.246418062935625,1.0792800490294956,0.6487259838373003,0.5560541595795594,0.5374956298772142,0.0,-0.3091423528648979,-0.5002956989683524,-0.5810801871473815,-1.2186131981919968,-2.3331219871789552,909.8122978213228,721.9385389272071,708.177601814649,588.4756033018722,579.2921768865357,554.4141095061116,548.5936215158758,534.690594641045,532.7386708742629,513.5467339514531,505.95293222175934,490.36266892686456,472.0933173786707,469.2700394850948,458.8787583129462,448.89089378829925,375.7731975143005,335.78571154885003,306.39089609452526,293.8382727170245,238.5491471927365,0.0,306.11029648129005,304.47251723306067,277.98419271409665,264.9562517331859,262.2232787120328,258.868736587993,216.4278483467096,193.48054583369108,192.4649408808037,186.84525825360245,183.18277242746413,153.049986600982,110.95269077657947,75.06527755761388,60.21698462590747,57.04096241212284,0.0,-38.10216123815368,-48.583049844281845,-53.59568475175326,-107.12010752479378,-210.0240098985493
13935,20180923133512,2.31,0.49,276.17,4,1,10,1,3,0.0,68.0,70.0,7.0,-1.0,87,8.996399279711849,8.688757103291582,7.420006738541416,6.878197438282792,6.82619952828805,5.961560198471534,5.667212718788662,5.532494916400733,5.506160186554686,5.4555018100996,5.258840176312634,5.004677811807668,4.972403845224152,4.941224544584062,4.593038210161116,4.517986277092924,4.390558051091001,4.166173304124535,3.8725314717894768,3.13829571583049,1.0973149046650164,0.0,-1.0,0.1111555822400125,0.1150912596717852,0.1347707670945558,0.1453869286208887,0.1464943993881162,0.1677413238662568,0.1764535847903985,0.1807502790532284,0.1816147671188113,0.1833011947954506,0.1901559976103276,0.1998130624194576,0.2011099723849805,0.2023789833829899,0.2177208101138182,0.2213375470107547,0.2277614800586709,0.240028421047678,0.2582290182235511,0.3186442867559309,0.9113154261813984,8.377712440393982,6.703618545614114,6.065884744599609,6.051013427006748,5.902413937967688,5.895375266131825,5.743161409298796,5.554054515709642,5.476353738455431,5.456064989192136,5.37707137785963,4.819562129210965,4.816577463523278,4.769592850920871,4.748906956469216,4.576952332234593,4.348927105225756,4.078026184326659,3.854100331822445,3.338703173379601,1.6058464659974354,0.0,1.893749711989671,1.577840719886776,1.5335281043845643,1.39579985062372,1.29580302385348,0.9087102436811428,0.6380442779101094,0.6324546184807944,0.2675570565510654,0.0,-0.0263072844348664,-0.0483668610347127,-0.1172417825283342,-0.1668596826880215,-0.1998828689080247,-0.2555631768851079,-0.3133220549447577,-0.4720601863850822,-0.5506081333271335,-0.6947146224648375,-1.0085643050585655,-1.812777839173789,893.3937212005947,753.8014040441388,740.9783217572474,698.8335850908159,672.3631205813481,652.0856077927024,651.1698767591702,649.0594752666412,623.7718625955875,618.2205592532586,593.1005666804197,541.6022316481318,540.3969247828929,536.4003531488862,534.0188003839814,509.3023442759332,476.1063936666866,451.1069716644215,407.6754582850122,335.58063782445777,175.72424575976677,0.0,209.28571640952728,176.6675399370376,167.96674613124597,154.2391140485922,134.00023479184543,78.69184546350722,62.77720099955228,40.01869168851263,25.26190336890417,0.0,-5.239635457028015,-5.88749838965191,-24.48933053847594,-36.46172177323615,-60.3790062127836,-67.06339004351864,-83.32092023454103,-100.24644878564403,-100.38527655416765,-125.81012890140748,-152.91433825634817,-223.56591206852093
14024,20180930002310,3.69,0.51,247.8,3,1,13,9,4,0.0,70.34496919917865,59.0,7.0,-1.0,87,20.01300826962304,19.47676051092685,19.28450414192701,18.0904671028694,15.347315726210878,14.63673460851156,13.54300557483456,12.480584922190143,11.921598047241812,10.923625771693205,10.639309188100508,10.17410929762404,9.915906413434922,9.57873686871082,9.355388821422652,9.217255556834692,8.929512864652805,7.330948096938065,7.211192689146498,6.589233642844959,4.48575523184223,0.0,-1.0,0.0499675004640787,0.0513432405475736,0.0518551056662053,0.0552777324274499,0.0651579740613632,0.0683212497013151,0.0738388531610876,0.080124449794178,0.0838813719467215,0.0915446959553793,0.0939910648633509,0.098288702307683,0.1008480675700119,0.104397898564948,0.1068902660368457,0.1084921638370425,0.1119881918708542,0.1364080043640838,0.1386733156506955,0.1517627169110733,0.2229279013936111,4.049136357170871,3.062021120918907,2.9891943317361904,2.957543789964663,2.728328635928917,2.290336519934632,1.763524792980372,1.7441272522622648,1.35769660083996,1.297401844729552,1.0918083792127045,1.034183282237459,0.9962938994296712,0.679388631430648,0.2041141668113322,0.0,-0.195783412417869,-0.3795206327192056,-2.407306511452062,-2.467232954224804,-3.827601489064402,-4.784338015918282,0.0,-2.310234955580952,-3.1303102791727477,-3.519408702582856,-5.451978520507307,-5.562688348255759,-5.573718389874611,-5.625017271659899,-5.694731619622957,-5.789622407051053,-6.187451685067402,-6.2931114623593984,-6.318893455701899,-7.180934655468825,-7.262717489493678,-7.367214166976767,-8.031230125895743,-8.060778034272227,-8.600846057071584,-8.977271118334388,-9.597205288827464,-10.291396364873489,437.29773826792746,413.56760862561697,363.9540052459344,359.2263948534719,266.9788359859432,210.01722064202545,208.65814736341505,191.58972523513697,164.5780901425721,132.69151769535443,123.98435733731904,115.9269819665926,115.3992779011434,72.77962743793435,19.442756161980014,0.0,-12.389987841059728,-38.13249545581329,-337.15102673824674,-359.5993126297287,-370.6851440127952,-479.6717949415967,0.0,-206.55769831840516,-311.870888527073,-343.2563287997998,-521.19584676386,-539.2503983141227,-544.7010659274885,-546.2694677893953,-553.0825886396398,-560.7592704671448,-590.3183574533741,-631.8611711099553,-634.6674492125949,-719.2379129159272,-771.2332719043361,-782.3204377251496,-786.682001329532,-867.3686939247464,-888.609613005302,-914.1752636876636,-1005.7746871335936,-1080.1788548598745
14134,20180930023672,1.94,0.36,13.14,4,1,10,3,4,0.0,70.34496919917865,59.0,7.0,-1.0,75,22.75786677173412,21.984988060037693,18.386652767700813,13.568971958110902,12.267636284142108,8.268929797742866,8.169908200218645,7.938324760300498,7.168291288724248,6.746265633667261,5.755215026391283,5.742821606144481,5.676090203652508,5.390222629910568,5.347317084295636,5.248542654870966,5.0695167422546215,4.613913739982575,4.388314027049564,4.070343965809266,0.7066116330771893,0.0,-1.0,0.0439408495545824,0.04548558303826,0.0543872782411307,0.073697550786244,0.0815152957617973,0.1209346341618435,0.1224003961235742,0.1259711627068966,0.1395032595247634,0.1482301549185221,0.1737554540385321,0.1741304307502881,0.176177608903486,0.1855210941475698,0.1870096693792234,0.1905290793572839,0.1972574607881182,0.2167357381076172,0.2278779489881537,0.2456794827169305,1.4152045525278825,7.769191673768704,5.12197301710247,4.622734327457598,4.510548760297038,4.438980772748806,3.980046460766139,3.6767192552454606,3.5018646475420443,3.378708074848846,3.286462913827349,3.225748981003793,2.9693928799448184,2.896159895076986,2.711310869223002,2.459056614917567,2.253562001132817,1.979243281810076,1.673233790168711,1.2506712120916674,0.0,-0.0984019395357163,-0.1661117464499808,2.1268026899443013,1.9608435757335692,1.9092809913782427,1.8606465917886517,1.8289192834367871,1.7007451637217452,1.2659423207597074,1.0030634135117706,0.9589453391506126,0.9539248575046048,0.7533377039227203,0.676555820174968,0.5361692856946735,0.5339101949601368,0.4621169922539362,0.2217003268367217,0.2031069533840173,0.1246298054526184,0.0,-0.0872016955324204,-0.3400295006487819,-0.9270983630653868,822.6076042535761,510.490105148396,469.9293502926187,468.6487407082972,467.88572624905,424.987961810742,381.8179030507437,360.15393203843024,348.2388412618161,329.37701353070867,328.858262610774,294.45541766957774,282.7507046558271,278.6200120169227,255.453326681712,245.2902453254814,188.38916168948575,166.93336524742105,139.03104497034423,73.90887350036877,29.569815899448145,0.0,252.85337792145825,239.57451374619805,222.58451931718116,212.17146026382284,210.9889328156708,204.41873080021787,115.7161224937146,110.9778038951695,99.72282510325448,94.60261764536018,78.68761426466709,67.64712128177634,56.04144571666617,55.82242330107199,43.06971061424693,28.80777214758056,20.146311975857135,9.364020599320462,0.0,-23.87619303190453,-35.41775648832564,-158.84549700359608
14201,20180930043688,3.72,0.36,47.9,4,1,1,3,4,0.0,73.0,65.0,6.0,225.0,49,22.15642796120349,21.924643668712157,20.07292704116666,16.862398998956223,15.604678785543776,15.24263100648966,14.656472972717546,12.767027845195608,10.172693841849368,9.037195361393932,6.5132864208477725,6.053792199935502,6.033655608335626,5.706776673394531,5.587530760541722,5.412670320645805,5.325335670171407,4.7388817246266015,4.551856764003013,3.8175384739384057,1.0989540481748987,0.0,-1.0,0.0451336290195796,0.0456107754867214,0.0498183447759833,0.0593035427558024,0.0640833440882104,0.0656054718883008,0.068229239180631,0.0783267658005706,0.0983023784600798,0.1106537991058495,0.1535323238356589,0.1651857161550167,0.1657370033878762,0.1752302669670049,0.1789699319530991,0.1847516920041578,0.1877815901073167,0.2110202486808836,0.2196905684529,0.261948898963771,0.9099561548189956,4.015484223471212,3.363468333983314,3.14466627635273,3.0917929719521746,3.0198301209088267,2.542820947266751,2.4222836298388923,2.3541353560311773,2.2675219697248847,1.858904580121012,1.8536696932253736,1.450212292453794,1.1535972385474502,1.1281629437077825,0.7527360011196553,0.5606617212895553,0.5513222876804482,0.3015937291810528,0.0,-0.3822273715315072,-0.8565747361353231,-0.8973584575574525,4.580510830022416,4.1884043307342935,3.125111842096587,3.039608057218397,2.934081098766573,2.757021596725989,2.609160673986411,2.145091469690354,1.97741855243877,1.7082812579397062,1.6379519615948157,1.3332995318104113,1.1314709469884745,1.0633371344486986,0.90079079354648,0.770272127929893,0.5850071372791845,0.518941306877017,0.5110313833283722,0.3560468192529251,0.3320156955675677,0.0,409.1106150357921,344.9215778488297,314.22228586453974,305.59191687608325,302.6269974657703,249.6445320506737,236.99230886232056,219.60516899275785,210.7407152048676,193.45822041828103,192.7011422768816,124.62933042440848,86.01233434595551,57.33853843157874,51.31313523478542,51.05170284038351,0.0,-8.26663312671792,-26.712552497533807,-33.178203281278115,-35.014036534378135,-48.66579331877733,437.6888402870359,427.9889441134165,328.71329830891426,295.338153941245,291.1038488689255,273.953082993981,252.38005195541177,205.98437500668496,187.43057621925809,183.64400517207025,151.26589969799312,135.04703438152893,113.42345269000842,104.90104575039564,72.97619968800186,55.77962805259583,41.050685652217936,29.323436750330075,22.82915487178815,0.0,-11.604383355264416,-96.46729331980488
